Hogar,Sector,Zona,Comuna,DirCoordX,DirCoordY,Fecha,DiaAsig,TipoDia,Temporada,NumPer,NumVeh,NumBicAdulto,NumBicNino,Propiedad,MontoDiv,ImputadoDiv,MontoArr,ImputadoArr,IngresoHogar,Factor
166931,2,453,PEDRO AGUIRRE CERDA,343350.414222345,6291445.42836949,2013-02-06 00:00:00.000000,miércoles,1,2,2,0,0,0,1,NA,0,100000,0,450000,70.4359664916992
166941,2,453,PEDRO AGUIRRE CERDA,343297.689641685,6291420.89569164,2013-02-06 00:00:00.000000,miércoles,1,2,1,0,1,0,1,NA,0,90000,0,200000,77.2406539916992
166951,5,337,LO ESPEJO,342438.611503671,6290759.07686947,2012-10-05 00:00:00.000000,viernes,1,1,2,0,1,0,1,NA,0,70000,0,162000,127.034362792969
166961,5,337,LO ESPEJO,342407.09,6291128.3,2012-10-05 00:00:00.000000,viernes,1,1,3,0,0,0,3,NA,0,150000,0,300000,209.505020141602
166973,5,338,LO ESPEJO,343958.317854373,6290504.12722603,2012-08-10 00:00:00.000000,viernes,1,1,5,1,2,0,1,NA,0,120000,0,3000000,89.3175582885742
166981,2,454,PEDRO AGUIRRE CERDA,344481.269095,6290905.78,2013-05-12 00:00:00.000000,domingo,2,1,2,0,0,0,1,NA,0,120000,0,330000,102.739356994629
166990,5,346,LO ESPEJO,342388.280751676,6290022.44994347,2012-08-03 00:00:00.000000,viernes,1,1,4,0,1,0,5,NA,0,80000,0,410000,92.312141418457
167001,2,454,PEDRO AGUIRRE CERDA,344393.290524983,6290610.54187253,2012-10-30 00:00:00.000000,martes,1,1,4,0,1,0,1,NA,0,97681,1,798507,101.785209655762
167011,2,454,PEDRO AGUIRRE CERDA,344441.458891038,6290698.10980832,2012-11-05 00:00:00.000000,lunes,1,1,3,0,0,0,1,NA,0,119570,1,572864,84.2477416992188
167020,5,338,LO ESPEJO,343765.774346576,6290094.39278069,2013-01-25 00:00:00.000000,viernes,1,2,1,0,1,0,1,NA,0,93048,1,309043,162.966033935547
167031,5,342,LO ESPEJO,342924,6290533,2012-10-06 00:00:00.000000,sábado,2,1,4,0,1,1,3,NA,0,120000,0,280000,105.716934204102
167040,5,341,LO ESPEJO,341786.179671559,6288618.80217333,2012-12-11 00:00:00.000000,martes,1,1,2,0,0,0,1,NA,0,70000,0,300000,104.874008178711
167050,5,345,LO ESPEJO,342841.899126164,6289589.81781507,2013-01-16 00:00:00.000000,miércoles,1,2,2,0,0,0,1,NA,0,93238,1,120520,98.1082305908203
167062,5,342,LO ESPEJO,343174.27720034297,6290445.47630296,2013-01-31 00:00:00.000000,jueves,1,2,5,1,0,0,1,NA,0,90000,0,507126,148.880813598633
167070,5,341,LO ESPEJO,342248.257123026,6289137.10703484,2013-01-17 00:00:00.000000,jueves,1,2,6,1,1,1,3,NA,0,50000,0,596450,219.191101074219
167081,5,339,LO ESPEJO,343381,6289703,2012-10-09 00:00:00.000000,martes,1,1,1,0,1,2,1,NA,0,80000,0,87000,202.053726196289
167091,5,338,LO ESPEJO,344488.495435651,6290331.1830368,2012-10-04 00:00:00.000000,jueves,1,1,3,0,0,1,1,NA,0,150000,0,100570,125.046699523926
167101,5,341,LO ESPEJO,341985.209036662,6289510.30624923,2013-03-17 00:00:00.000000,domingo,2,1,2,1,1,0,1,NA,0,70000,0,926851,150.216293334961
167112,5,337,LO ESPEJO,342676.734944,6290969.93156,2013-08-06 00:00:00.000000,martes,1,1,2,0,0,0,1,NA,0,90000,0,300000,127.034362792969
167120,5,346,LO ESPEJO,342309.951997282,6289827.80253505,2013-01-15 00:00:00.000000,martes,1,2,2,0,0,0,1,NA,0,91180,1,185356,110.360931396484
167130,5,346,LO ESPEJO,342347.344822266,6289751.82996641,2013-01-15 00:00:00.000000,martes,1,2,3,0,2,0,7,NA,0,94116,1,481939,182.00715637207
167141,5,337,LO ESPEJO,342944.263797742,6290922.22512723,2012-10-05 00:00:00.000000,viernes,1,1,2,0,0,0,1,NA,0,95050,1,153000,127.034362792969
167150,5,337,LO ESPEJO,342297.300574726,6290859.1949276,2012-08-03 00:00:00.000000,viernes,1,1,2,0,1,0,1,NA,0,100000,0,156000,127.034362792969
167161,2,454,PEDRO AGUIRRE CERDA,344202.495883068,6290613.44826967,2012-10-04 00:00:00.000000,jueves,1,1,7,0,0,0,1,NA,0,100000,0,200000,48.3815765380859
167171,5,339,LO ESPEJO,343685.322920109,6289810.44612535,2012-10-12 00:00:00.000000,viernes,1,1,6,0,0,1,1,NA,0,100000,0,580000,137.174789428711
167182,5,346,LO ESPEJO,342319.3960023,6290411.78018085,2013-08-19 00:00:00.000000,lunes,1,1,1,0,0,0,1,NA,0,70000,0,178000,237.199157714844
167191,5,340,LO ESPEJO,342456.650817159,6288904.98374832,2013-03-17 00:00:00.000000,domingo,2,1,5,2,1,0,1,NA,0,120000,0,1376515,756.173950195313
167201,5,340,LO ESPEJO,342428.814063191,6288891.66177707,2013-03-17 00:00:00.000000,domingo,2,1,2,0,1,0,1,NA,0,70000,0,222539,177.821166992188
167213,5,338,LO ESPEJO,343921.045189012,6290573.33753229,2012-07-14 00:00:00.000000,sábado,2,2,3,0,0,0,1,NA,0,140000,0,308982,125.046699523926
167221,5,342,LO ESPEJO,343068.685335098,6290766.39702859,2012-10-06 00:00:00.000000,sábado,2,1,4,0,1,0,1,NA,0,80000,0,631739,105.716934204102
167231,5,341,LO ESPEJO,342201.9387135,6289022.52887722,2012-10-12 00:00:00.000000,viernes,1,1,4,0,98,2,3,NA,0,80000,0,400000,87.7225723266602
167241,5,345,LO ESPEJO,342957.978872651,6289322.90328871,2013-03-18 00:00:00.000000,lunes,1,1,5,0,1,2,3,NA,0,100000,0,337017,80.6851577758789
167250,5,341,LO ESPEJO,341965.715479524,6288603.55980649,2012-08-10 00:00:00.000000,viernes,1,1,6,0,1,0,3,NA,0,80000,0,860000,153.028884887695
167261,2,453,PEDRO AGUIRRE CERDA,343202.031958536,6291240.76289942,2012-10-05 00:00:00.000000,viernes,1,1,5,0,0,1,1,NA,0,120000,0,500000,67.5025634765625
167271,5,345,LO ESPEJO,342659.867692,6289358.20602,2013-03-17 00:00:00.000000,domingo,2,1,2,0,1,0,1,NA,0,80000,0,1068422,98.1082305908203
167281,5,338,LO ESPEJO,343850.562762477,6290329.75039347,2012-11-14 00:00:00.000000,miércoles,1,1,4,2,0,0,1,NA,0,100000,0,788236,729.389038085938
167290,2,454,PEDRO AGUIRRE CERDA,343939,6290883,2012-10-22 00:00:00.000000,lunes,1,1,2,1,0,0,1,NA,0,120000,0,500000,220.25178527832
167301,5,337,LO ESPEJO,342316,6290661,2012-10-07 00:00:00.000000,domingo,2,1,4,0,1,1,1,NA,0,100000,0,563888,106.258926391602
167311,5,339,LO ESPEJO,343753.167448959,6289560.63891936,2012-08-10 00:00:00.000000,viernes,1,1,1,0,0,0,5,NA,0,100000,0,78440,202.053726196289
167321,5,340,LO ESPEJO,342716.134271013,6288829.58613855,2013-03-17 00:00:00.000000,domingo,2,1,5,1,3,0,1,NA,0,160000,0,1180056,209.469619750977
167330,5,347,LO ESPEJO,343091.702583359,6290310.65153976,2013-01-25 00:00:00.000000,viernes,1,2,3,0,0,0,1,NA,0,100898,1,480676,287.322357177734
167340,5,346,LO ESPEJO,342523.456953,6290436.88372,2013-02-01 00:00:00.000000,viernes,1,2,2,0,0,0,1,NA,0,90000,0,180000,110.360931396484
167351,5,346,LO ESPEJO,342347.979699825,6289931.19591098,2013-02-01 00:00:00.000000,viernes,1,2,7,0,2,0,1,NA,0,80000,0,1360000,159.12858581543
167361,5,346,LO ESPEJO,342025.209504427,6289801.6796184,2013-04-02 00:00:00.000000,martes,1,1,7,0,0,1,1,NA,0,100000,0,468000,159.12858581543
167371,5,347,LO ESPEJO,343092.1,6289769.09,2012-10-10 00:00:00.000000,miércoles,1,1,1,1,0,0,1,NA,0,100000,0,107000,536.34375
167380,2,348,LO PRADO,338420.617280577,6298848.30319253,2012-08-22 00:00:00.000000,miércoles,1,1,8,0,0,1,1,NA,0,113664,1,429760,101.852745056152
167391,2,351,LO PRADO,340161.10253633,6298713.48349623,2012-12-06 00:00:00.000000,jueves,1,1,1,0,0,0,5,NA,0,100000,0,300000,112.601119995117
167401,2,356,LO PRADO,339787.187137802,6297559.78922133,2012-12-04 00:00:00.000000,martes,1,1,4,1,0,0,1,NA,0,150000,0,688016,217.711349487305
167411,2,352,LO PRADO,338357.96725584,6297801.73060824,2013-05-04 00:00:00.000000,sábado,2,1,4,0,1,0,1,NA,0,80000,0,850000,119.177581787109
167421,2,352,LO PRADO,338370.440624632,6297806.48702661,2013-05-04 00:00:00.000000,sábado,2,1,2,0,0,0,1,NA,0,95000,0,203000,123.391014099121
167431,2,358,LO PRADO,340593.1265,6298093.7546,2013-01-06 00:00:00.000000,domingo,2,2,4,0,1,1,3,NA,0,90000,0,500000,48.0202674865723
167440,2,349,LO PRADO,338905.688476277,6298181.07962166,2012-08-12 00:00:00.000000,domingo,2,1,1,0,0,0,3,NA,0,20000,0,250000,139.092575073242
167451,2,359,LO PRADO,340377.233103139,6297956.28942395,2013-01-06 00:00:00.000000,domingo,2,2,3,0,1,0,3,NA,0,70000,0,270000,132.045974731445
167461,2,351,LO PRADO,340959.770485854,6298574.42487574,2013-03-15 00:00:00.000000,viernes,1,1,6,0,1,0,1,NA,0,90000,0,565070,672.839904785156
167471,2,351,LO PRADO,340034.514240688,6298731.69827583,2012-11-15 00:00:00.000000,jueves,1,1,3,0,0,0,1,NA,0,90000,0,273000,93.5432357788086
167481,2,349,LO PRADO,339101.787341504,6298802.52808368,2012-08-20 00:00:00.000000,lunes,1,1,2,0,0,0,1,NA,0,127433,1,170000,119.294158935547
167491,2,353,LO PRADO,341257.672092494,6297089.86872227,2012-11-29 00:00:00.000000,jueves,1,1,2,0,1,0,1,NA,0,170000,0,325000,49.115852355957
167501,2,355,LO PRADO,340621.865950178,6297231.74158567,2012-10-09 00:00:00.000000,martes,1,1,2,0,0,0,1,NA,0,129420,1,320000,120.549476623535
167511,2,357,LO PRADO,338826.422845474,6297250.19363799,2013-05-08 00:00:00.000000,miércoles,1,1,1,0,0,0,1,NA,0,160000,0,200000,135.069778442383
167521,2,353,LO PRADO,341227.745919682,6297416.08409763,2013-04-02 00:00:00.000000,martes,1,1,2,0,0,0,1,NA,0,150000,0,156000,49.115852355957
167531,2,354,LO PRADO,340256.932512944,6296780.14442496,2012-12-05 00:00:00.000000,miércoles,1,1,3,0,0,1,3,NA,0,140000,0,195000,136.549118041992
167542,2,351,LO PRADO,340057.77026148,6298579.38945154,2013-10-03 00:00:00.000000,jueves,1,1,3,0,0,0,1,NA,0,150000,0,145000,93.5432357788086
167550,2,350,LO PRADO,340027.342075605,6298434.58116704,2012-10-16 00:00:00.000000,martes,1,1,2,0,0,0,3,NA,0,70000,0,500000,52.6288185119629
167561,2,356,LO PRADO,339754.73607,6297877.62642,2012-08-17 00:00:00.000000,viernes,1,1,4,0,0,0,1,NA,0,116452,1,490000,128.184265136719
167572,2,350,LO PRADO,340159.992689779,6298268.73576609,2012-08-13 00:00:00.000000,lunes,1,1,3,1,0,0,1,NA,0,200000,0,220000,86.581413269043
167581,2,352,LO PRADO,338360.2298642,6298217.24259618,2012-12-05 00:00:00.000000,miércoles,1,1,1,0,0,0,1,NA,0,103336,1,200000,143.869354248047
167591,2,359,LO PRADO,340100.127297721,6297596.70913017,2013-01-07 00:00:00.000000,lunes,1,2,1,0,0,0,1,NA,0,80000,0,150000,158.948059082031
167601,2,359,LO PRADO,340101.074597133,6297582.33874565,2013-01-15 00:00:00.000000,martes,1,2,4,0,0,0,1,NA,0,150000,0,783000,131.668304443359
167611,2,355,LO PRADO,340406.225549,6297262.6153,2012-10-10 00:00:00.000000,miércoles,1,1,2,0,1,0,3,NA,0,80000,0,129000,120.549476623535
167621,2,355,LO PRADO,340744.271092,6296673.9523,2013-06-01 00:00:00.000000,sábado,2,1,5,0,0,0,1,NA,0,120000,0,450000,145.216339111328
167631,2,349,LO PRADO,339723.019473951,6298733.72929525,2013-01-06 00:00:00.000000,domingo,2,2,2,0,1,0,3,NA,0,70000,0,220000,119.294158935547
167641,2,359,LO PRADO,340493.304568253,6297398.99093723,2013-05-18 00:00:00.000000,sábado,2,1,4,0,1,2,3,NA,0,90000,0,280000,131.668304443359
167650,2,358,LO PRADO,340965.100443359,6297841.58926955,2012-11-24 00:00:00.000000,sábado,2,1,1,0,0,0,1,NA,0,300000,0,350000,57.9693374633789
167661,2,358,LO PRADO,340960.03265493,6297804.69461376,2012-11-24 00:00:00.000000,sábado,2,1,1,0,0,0,1,NA,0,240000,0,240000,57.9693374633789
167671,2,352,LO PRADO,338589.739618874,6298280.74029204,2013-01-23 00:00:00.000000,miércoles,1,2,4,0,2,0,1,NA,0,170000,0,407999,119.177581787109
167681,2,351,LO PRADO,341224.509337836,6298762.32710595,2012-12-04 00:00:00.000000,martes,1,1,1,0,1,0,1,NA,0,120000,0,250000,112.601119995117
167691,2,349,LO PRADO,339179.571202,6298622.41879,2013-06-01 00:00:00.000000,sábado,2,1,5,0,1,2,3,NA,0,145000,0,481245,143.704177856445
167701,2,356,LO PRADO,339798.66817555,6297594.67552949,2012-12-04 00:00:00.000000,martes,1,1,3,0,0,0,1,NA,0,120000,0,462000,128.551910400391
167711,2,351,LO PRADO,339954.404054843,6298642.36286335,2012-12-05 00:00:00.000000,miércoles,1,1,3,0,1,0,1,NA,0,120000,0,620000,93.5432357788086
167721,2,351,LO PRADO,339954.404054843,6298642.36286335,2012-12-05 00:00:00.000000,miércoles,1,1,2,0,0,0,1,NA,0,120000,0,570000,96.5734329223633
167731,2,356,LO PRADO,339664.755642354,6297627.57247777,2012-12-06 00:00:00.000000,jueves,1,1,3,0,0,0,5,NA,0,100000,0,250000,128.551910400391
167741,2,359,LO PRADO,340247.445796661,6297698.17760214,2012-10-09 00:00:00.000000,martes,1,1,3,1,1,3,1,NA,0,350000,0,436356,224.270431518555
167752,2,355,LO PRADO,340954.9561824,6296873.42245113,2013-10-17 00:00:00.000000,jueves,1,1,4,0,2,1,1,NA,0,150000,0,1041915,116.432983398438
167761,2,349,LO PRADO,339751.859768592,6298149.87906898,2012-12-04 00:00:00.000000,martes,1,1,3,1,1,0,5,NA,0,120000,0,376146,196.254959106445
167771,2,357,LO PRADO,338756.961918854,6297230.80338178,2012-12-02 00:00:00.000000,domingo,2,1,2,0,0,0,1,NA,0,120000,0,156000,115.843925476074
167781,2,352,LO PRADO,338666.171118093,6297431.20007634,2013-05-04 00:00:00.000000,sábado,2,1,1,0,0,0,1,NA,0,100000,0,89000,143.869354248047
167791,2,358,LO PRADO,340772.501521,6298046.02346,2012-11-16 00:00:00.000000,viernes,1,1,3,0,1,0,1,NA,0,100000,0,567582,48.1579780578613
167801,2,352,LO PRADO,338894.339225903,6297570.99558631,2013-02-22 00:00:00.000000,viernes,1,2,2,0,1,0,1,NA,0,100000,0,200000,123.391014099121
167811,2,356,LO PRADO,339227.630800779,6297678.27391303,2012-11-29 00:00:00.000000,jueves,1,1,3,0,0,0,1,NA,0,132855,1,535994,128.551910400391
167821,2,349,LO PRADO,338994.59122414,6298380.58272526,2013-01-23 00:00:00.000000,miércoles,1,2,2,0,1,0,3,NA,0,75000,0,180000,119.294158935547
167831,2,351,LO PRADO,340926.79503333097,6298577.87505028,2013-10-03 00:00:00.000000,jueves,1,1,2,0,0,0,1,NA,0,100000,0,160000,96.5734329223633
167841,2,351,LO PRADO,339869.357111735,6298636.27537382,2013-04-02 00:00:00.000000,martes,1,1,2,0,2,0,3,NA,0,130000,0,272548,96.5734329223633
167851,2,355,LO PRADO,341028.67652,6297017.2535,2013-01-17 00:00:00.000000,jueves,1,2,2,0,0,0,1,NA,0,250000,0,440000,120.549476623535
167861,2,355,LO PRADO,340453.125892708,6296883.66745646,2013-02-06 00:00:00.000000,miércoles,1,2,3,0,1,0,1,NA,0,100000,0,481053,116.767105102539
167871,2,355,LO PRADO,340455.917300327,6296843.51724843,2013-02-06 00:00:00.000000,miércoles,1,2,2,0,0,0,1,NA,0,120000,0,278000,120.549476623535
167881,2,352,LO PRADO,338687.073954,6298021.13935,2012-12-06 00:00:00.000000,jueves,1,1,4,1,0,0,1,NA,0,140000,0,715358,202.414215087891
167891,2,352,LO PRADO,338737.356273219,6298277.70490276,2012-12-02 00:00:00.000000,domingo,2,1,2,0,0,0,1,NA,0,136365,1,436003,123.391014099121
167901,2,352,LO PRADO,338735.295214183,6298316.17463962,2012-12-02 00:00:00.000000,domingo,2,1,5,0,0,0,1,NA,0,128428,1,466307,148.639343261719
167911,2,349,LO PRADO,338777.822757531,6298233.52933176,2012-12-03 00:00:00.000000,lunes,1,1,4,0,0,0,1,NA,0,131704,1,745384,115.220504760742
167921,2,359,LO PRADO,340035.59304872,6297852.47418673,2012-10-05 00:00:00.000000,viernes,1,1,3,0,1,0,1,NA,0,250000,0,382744,132.045974731445
167931,2,351,LO PRADO,339980.954229,6298676.37214,2013-05-08 00:00:00.000000,miércoles,1,1,1,0,0,0,1,NA,0,100000,0,78000,112.601119995117
167942,2,351,LO PRADO,340794.57921117,6298589.39080337,2012-12-05 00:00:00.000000,miércoles,1,1,2,0,0,0,1,NA,0,100000,0,99963,96.5734329223633
167952,2,351,LO PRADO,340794.57921117,6298589.39080337,2012-12-05 00:00:00.000000,miércoles,1,1,5,1,0,0,1,NA,0,120000,0,670000,197.585250854492
167961,2,352,LO PRADO,338484.709621877,6297900.71280128,2013-01-24 00:00:00.000000,jueves,1,2,2,0,0,0,3,NA,0,100000,0,430000,123.391014099121
167971,2,358,LO PRADO,339958.703035844,6298083.07014883,2012-12-02 00:00:00.000000,domingo,2,1,1,0,0,0,1,NA,0,150000,0,78000,57.9693374633789
167980,2,358,LO PRADO,339936.674668905,6298085.24389462,2012-11-17 00:00:00.000000,sábado,2,1,2,0,1,0,3,NA,0,60000,0,370000,49.7179870605469
167991,2,353,LO PRADO,340931.474232099,6297345.10196557,2012-11-29 00:00:00.000000,jueves,1,1,3,0,0,0,1,NA,0,100000,0,400000,47.5747489929199
168001,2,357,LO PRADO,338452.555195176,6297235.87106886,2012-08-22 00:00:00.000000,miércoles,1,1,2,1,4,2,1,NA,0,140175,1,142176,196.752365112305
168011,2,356,LO PRADO,339542.050126516,6297436.80715067,2013-05-08 00:00:00.000000,miércoles,1,1,2,0,0,0,1,NA,0,130000,0,308000,132.716156005859
168021,2,349,LO PRADO,338977.010822,6298469.13387,2013-01-19 00:00:00.000000,sábado,2,2,1,0,0,0,1,NA,0,50000,0,178000,139.092575073242
168031,2,351,LO PRADO,340023.8903497,6298581.26874029,2013-05-09 00:00:00.000000,jueves,1,1,3,0,0,1,1,NA,0,120000,0,298000,93.5432357788086
168042,2,355,LO PRADO,341441.074817075,6296847.69806675,2013-10-02 00:00:00.000000,miércoles,1,1,1,1,1,0,3,NA,0,160000,0,350000,238.724609375
168051,2,355,LO PRADO,341442.020690009,6296846.71534051,2013-06-09 00:00:00.000000,domingo,2,1,1,0,0,0,1,NA,0,200000,0,169481,140.556274414063
168061,2,355,LO PRADO,341442.600231213,6296845.39384614,2013-06-09 00:00:00.000000,domingo,2,1,4,0,2,1,3,NA,0,300000,0,778963,116.432983398438
168071,2,355,LO PRADO,341442.02069001,6296846.71534051,2013-06-11 00:00:00.000000,martes,1,1,5,1,0,0,3,NA,0,230000,0,1195325,246.639175415039
168081,2,358,LO PRADO,340997.717869964,6297540.86663106,2012-11-25 00:00:00.000000,domingo,2,1,6,1,4,0,3,NA,0,100000,0,248274,572.4462890625
168091,2,352,LO PRADO,338716.959191,6297896.31289,2013-06-01 00:00:00.000000,sábado,2,1,2,0,1,0,1,NA,0,90000,0,450000,123.391014099121
168101,2,352,LO PRADO,338571.804022692,6297528.5508989,2012-12-06 00:00:00.000000,jueves,1,1,4,0,0,0,1,NA,0,90000,0,240000,119.177581787109
168110,2,358,LO PRADO,341215.981768141,6297986.19137893,2012-10-30 00:00:00.000000,martes,1,1,4,0,0,0,1,NA,0,90000,0,153644,48.0202674865723
168121,2,357,LO PRADO,338928.767302503,6297262.88211553,2012-10-04 00:00:00.000000,jueves,1,1,1,0,0,0,1,NA,0,130000,0,83063,135.069778442383
168131,2,356,LO PRADO,339123.208780551,6297858.87366935,2012-08-22 00:00:00.000000,miércoles,1,1,4,1,0,0,1,NA,0,137755,1,362561,217.711349487305
168141,2,349,LO PRADO,339409.809842695,6298412.0345091,2012-08-21 00:00:00.000000,martes,1,1,5,1,1,1,1,NA,0,180000,0,660000,244.070846557617
168152,2,568,QUINTA NORMAL,340911.76231856,6298840.53690274,2012-12-07 00:00:00.000000,viernes,1,1,4,0,0,0,1,NA,0,128327,1,172738,65.7361373901367
168161,2,568,QUINTA NORMAL,340956.572838896,6298833.65846927,2012-12-04 00:00:00.000000,martes,1,1,3,0,1,0,3,NA,0,100000,0,720000,67.3934478759766
168171,2,349,LO PRADO,339310.322562823,6298677.79271303,2013-01-07 00:00:00.000000,lunes,1,2,2,0,0,0,1,NA,0,100000,0,233000,119.294158935547
168181,2,349,LO PRADO,339296.65625758,6298688.98968338,2013-01-16 00:00:00.000000,miércoles,1,2,1,0,0,0,1,NA,0,100000,0,250000,139.092575073242
168191,2,355,LO PRADO,340298.628230545,6297133.34128987,2012-10-10 00:00:00.000000,miércoles,1,1,2,0,0,0,1,NA,0,134209,1,320000,120.549476623535
168200,2,354,LO PRADO,340252.779720933,6297094.64892417,2012-10-10 00:00:00.000000,miércoles,1,1,1,0,0,0,5,NA,0,150000,0,500000,164.368576049805
168211,2,355,LO PRADO,340906,6296845,2012-10-10 00:00:00.000000,miércoles,1,1,2,0,2,0,3,NA,0,250000,0,800000,120.549476623535
168221,2,349,LO PRADO,339687.586737418,6298158.19766587,2013-10-03 00:00:00.000000,jueves,1,1,2,0,0,0,1,NA,0,141377,1,109367,119.294158935547
168232,2,352,LO PRADO,338413.131698963,6298362.83573081,2012-12-05 00:00:00.000000,miércoles,1,1,3,0,0,0,1,NA,0,122893,1,737761,119.51944732666
168242,2,359,LO PRADO,340139.717887518,6297776.3440175,2012-08-26 00:00:00.000000,domingo,2,1,3,0,0,0,1,NA,0,124228,1,271969,132.045974731445
168251,2,353,LO PRADO,340947.137751824,6297461.04718152,2013-05-18 00:00:00.000000,sábado,2,1,3,0,1,0,3,NA,0,100000,0,440000,47.5747489929199
168261,2,353,LO PRADO,340988.193015405,6297384.52445559,2013-05-18 00:00:00.000000,sábado,2,1,2,0,0,0,1,NA,0,70000,0,213000,49.115852355957
168272,2,353,LO PRADO,340904.431801671,6297451.47036612,2013-05-25 00:00:00.000000,sábado,2,1,4,0,2,0,5,NA,0,120000,0,280000,47.4386520385742
168280,2,352,LO PRADO,338761.685897992,6297914.40586009,2013-03-21 00:00:00.000000,jueves,1,1,4,0,0,2,3,NA,0,90000,0,159598,119.177581787109
168291,2,351,LO PRADO,341158.615666311,6298670.6971885,2012-12-05 00:00:00.000000,miércoles,1,1,2,0,0,0,1,NA,0,120000,0,320000,96.5734329223633
168301,2,359,LO PRADO,340238.520240966,6297433.93376536,2012-12-05 00:00:00.000000,miércoles,1,1,2,0,0,0,1,NA,0,150000,0,197000,136.323364257813
168311,2,351,LO PRADO,340971.461890325,6298446.32847476,2013-01-19 00:00:00.000000,sábado,2,2,5,0,0,0,3,NA,0,85000,0,337397,116.334297180176
168321,2,352,LO PRADO,338502.787946919,6297752.92191263,2012-12-06 00:00:00.000000,jueves,1,1,1,0,0,0,1,NA,0,133640,1,120000,143.869354248047
168331,2,351,LO PRADO,341152.865030234,6298632.09905282,2012-12-04 00:00:00.000000,martes,1,1,4,0,0,2,1,NA,0,100000,0,590000,93.2756958007813
168341,2,348,LO PRADO,338560.127735432,6298780.42332411,2012-10-04 00:00:00.000000,jueves,1,1,5,0,1,0,5,NA,0,110793,1,190000,83.1015014648438
168351,2,356,LO PRADO,339581.886984796,6297663.8537834,2012-10-04 00:00:00.000000,jueves,1,1,3,0,0,2,5,NA,0,100000,0,152214,128.551910400391
168361,2,352,LO PRADO,338426.871218194,6297484.76683817,2013-03-21 00:00:00.000000,jueves,1,1,4,0,1,1,1,NA,0,100000,0,715523,119.177581787109
168372,2,358,LO PRADO,341212.084635002,6298216.09667562,2013-10-02 00:00:00.000000,miércoles,1,1,4,1,2,2,3,NA,0,320000,0,1599038,81.5587921142578
168381,2,352,LO PRADO,339027.334358913,6298076.05754225,2012-12-02 00:00:00.000000,domingo,2,1,4,0,0,0,1,NA,0,120000,0,460000,119.177581787109
168391,2,357,LO PRADO,339303.034377953,6297205.44962472,2013-02-22 00:00:00.000000,viernes,1,2,3,1,1,1,1,NA,0,180000,0,480000,190.579040527344
168401,2,353,LO PRADO,341244.922293314,6297553.34966249,2013-05-25 00:00:00.000000,sábado,2,1,2,1,0,0,1,NA,0,150000,0,328333,83.4196624755859
168411,2,355,LO PRADO,340813.165654047,6296988.19616927,2012-10-10 00:00:00.000000,miércoles,1,1,3,0,2,0,5,NA,0,150000,0,350000,116.767105102539
168421,2,351,LO PRADO,340272.766476555,6298782.60590183,2013-01-16 00:00:00.000000,miércoles,1,2,3,0,1,0,1,NA,0,150000,0,285000,93.5432357788086
168430,2,348,LO PRADO,338380.241426162,6298674.97356883,2012-11-29 00:00:00.000000,jueves,1,1,5,0,0,1,1,NA,0,100000,0,78000,83.1015014648438
168442,2,356,LO PRADO,339586.045419254,6298010.03603493,2012-08-22 00:00:00.000000,miércoles,1,1,4,0,1,0,1,NA,0,139015,1,701382,128.184265136719
168451,2,352,LO PRADO,338466.143675169,6298305.67156737,2012-12-05 00:00:00.000000,miércoles,1,1,5,0,0,0,1,NA,0,150000,0,165680,148.639343261719
168461,2,358,LO PRADO,340016.161888544,6298082.11980569,2013-10-02 00:00:00.000000,miércoles,1,1,1,1,0,0,5,NA,0,120000,0,366078,98.4567260742188
168471,2,359,LO PRADO,340701.973461143,6297538.53127719,2012-08-16 00:00:00.000000,jueves,1,1,4,0,2,0,1,NA,0,170000,0,200000,131.668304443359
168480,2,354,LO PRADO,340027.943322253,6297202.39997776,2012-10-04 00:00:00.000000,jueves,1,1,3,0,1,0,1,NA,0,120000,0,78000,136.549118041992
